country_code,postal_code,latitude,longitude,region_id
che,2863,7.2245,47.3036,JU::Haute-Sorne::Undervelier
che,2864,7.2707,47.3053,JU::Haute-Sorne::Soulce
che,2873,7.1542,47.3023,JU::Saulcy::2873
che,2882,7.1327,47.3426,JU::Saint-Brais;Clos du Doubs::St-Ursanne||St-Ursanne
che,2883,7.1813,47.3545,JU::Clos du Doubs::Montmelon
che,2884,7.1519,47.3529,JU::Clos du Doubs::Montenol
che,2885,7.1156,47.3352,JU::Clos du Doubs::Epauvillers
che,2886,7.0579,47.3287,JU::Clos du Doubs::Epiquerez
che,2887,7.0485,47.3096,JU::Soubey::2887
che,2888,7.1114,47.3661,JU::Clos du Doubs::Seleute
che,2889,7.0779,47.3519,JU::Clos du Doubs::Ocourt
che,2900,7.0768,47.4159,JU::Porrentruy::2900
che,2902,7.0811,47.403,JU::Fontenais::2902
che,2903,7.0808,47.3879,JU::Fontenais::Villars-sur-Fontenais
che,2904,7.0369,47.3877,JU::Fontenais::Bressaucourt
che,2905,7.0425,47.4087,JU::Courtedoux::2905
che,2906,7.0013,47.3918,JU::Haute-Ajoie::Chevenez
che,2907,6.9564,47.3893,JU::Haute-Ajoie::Rocourt
che,2908,6.9397,47.3917,JU::Grandfontaine::2908
che,2912,6.9388,47.3714,JU::Haute-Ajoie::Réclère||Roche-d'Or
che,2914,6.8971,47.3726,JU::Haute-Ajoie::Damvant
che,2915,7.006,47.4408,JU::Bure::2915
che,2916,6.9492,47.4179,JU::Fahy::2916
che,2922,7.0549,47.4409,JU::Courchavon::2922
che,2923,7.0456,47.4587,JU::Basse-Allaine::Courtemaîche
che,2924,7.0593,47.487,JU::Basse-Allaine::Montignez
che,2925,7.0284,47.4794,JU::Basse-Allaine::Buix
che,2926,7.0132,47.4964,JU::Boncourt::2926
che,2932,7.0962,47.4545,JU::Coeuve::2932
che,2933,7.1,47.4801,JU::Damphreux||Lugnez
che,2935,7.1372,47.4935,JU::Beurnevésin::2935
che,2942,7.1287,47.4273,JU::Alle::2942
che,2943,7.1463,47.4511,JU::Vendlincourt::2943
che,2944,7.1475,47.4795,JU::Bonfol::2944
che,2946,7.1764,47.4261,JU::La Baroche::Miécourt
che,2947,7.2044,47.4235,JU::La Baroche::Charmoille
che,2950,7.1325,47.3994,JU::Courgenay::Courgenay||Courtemautruy
che,2952,7.1638,47.4059,JU::Cornol::2952
che,2953,7.2045,47.4118,JU::La Baroche::Fregiécourt||Pleujouse
che,2954,7.2112,47.402,JU::La Baroche::Asuel
che,3004,7.452,46.9805,BE::Bern::3004
che,3005,7.4499,46.9394,BE::Bern::3005
che,3006,7.4713,46.9458,BE::Bern::3006
che,3007,7.4346,46.9392,BE::Bern::3007
che,3008,7.4139,46.9451,BE::Bern::3008
che,3010,7.4241,46.9469,BE::Bern::3010
che,3011,7.4549,46.9504,BE::Bern||Bern
che,3012,7.426,46.9616,BE::Bern::3012
che,3013,7.4462,46.9562,BE::Bern::3013
che,3014,7.4584,46.9622,BE::Bern::3014
che,3015,7.4848,46.9402,BE::Bern::3015
che,3018,7.3891,46.9339,BE::Bern::3018
che,3019,7.3479,46.931,BE::Bern::3019
che,3020,7.3209,46.9371,BE::Bern::3020
che,3027,7.3873,46.9558,BE::Bern::3027
che,3032,7.3775,46.9679,BE::Wohlen bei Bern::Hinterkappelen
che,3033,7.3557,46.9706,BE::Wohlen bei Bern::Wohlen b. Bern
che,3034,7.3148,46.9818,BE::Wohlen bei Bern::Murzelen
che,3035,7.2855,46.9949,BE::Seedorf (BE)::Frieswil
che,3036,7.2728,47.0017,BE::Radelfingen::Detligen
che,3037,7.4171,46.9766,BE::Kirchlindach::Herrenschwanden
che,3038,7.4143,46.9997,BE::Kirchlindach::3038
che,3042,7.4019,46.9906,BE::Meikirch::Ortschwaben
che,3043,7.3857,46.9873,BE::Wohlen bei Bern::Uettligen
che,3044,7.3095,46.9953,BE::Wohlen bei Bern::Innerberg
che,3045,7.3626,47.0093,BE::Meikirch::3045
che,3046,7.3378,47.0077,BE::Meikirch::Wahlendorf
che,3047,7.4343,46.9785,BE::Bremgarten bei Bern::Bremgarten b. Bern
che,3048,7.4577,46.9788,BE::Ittigen::Worblaufen
che,3049,7.3342,46.9918,BE::Wohlen bei Bern::Säriswil
che,3052,7.4614,46.9929,BE::Zollikofen::3052
che,3053,7.4457,47.0298,BE::Deisswil bei Münchenbuchsee;Diemerswil;Münchenbuchsee;Rapperswil (BE);Wiggiswil::Lätti||Deisswil b. Münchenbuchsee||Diemerswil||Münchenbuchsee||Wiggiswil
che,3054,7.3768,47.0382,BE::Schüpfen::3054
che,3063,7.4799,46.9753,BE::Ittigen::3063
che,3065,7.4963,46.975,BE::Bolligen::3065
che,3066,7.5226,46.9591,BE::Stettlen::3066
che,3067,7.5476,46.9535,BE::Vechigen::Boll
che,3068,7.5647,46.9608,BE::Vechigen::Utzigen
che,3072,7.4977,46.9577,BE::Ostermundigen::3072
che,3073,7.5093,46.9351,BE::Muri bei Bern::Gümligen
che,3074,7.4885,46.9284,BE::Muri bei Bern::Muri b. Bern
che,3075,7.5438,46.9225,BE::Worb::Rüfenacht BE||Vielbringen b. Worb
che,3076,7.5643,46.9301,BE::Worb::3076
che,3077,7.5969,46.9322,BE::Worb::Enggistein
che,3078,7.5869,46.919,BE::Worb::Richigen
che,3082,7.6117,46.9087,BE::Grosshöchstetten::Schlosswil
che,3083,7.58,46.9057,BE::Münsingen::Trimstein
che,3084,7.4495,46.9286,BE::Köniz::Wabern
che,3086,7.4693,46.8872,BE::Wald (BE)::Zimmerwald||Englisberg
che,3087,7.4653,46.8614,BE::Niedermuhlern::3087
che,3088,7.4489,46.8291,BE::Rüeggisberg::Rüeggisberg||Oberbütschel
che,3089,7.4012,46.8391,BE::Rüeggisberg::Hinterfultigen
che,3095,7.4329,46.9256,BE::Köniz::Spiegel b. Bern
che,3096,7.4046,46.873,BE::Oberbalm::3096
che,3097,7.4158,46.9297,BE::Köniz::Liebefeld
che,3098,7.4216,46.9202,BE::Köniz::Köniz||Köniz||Schliern b. Köniz
che,3099,7.4475,46.7828,BE::Riggisberg::Rüti b. Riggisberg
che,3110,7.5554,46.8765,BE::Münsingen::3110
che,3111,7.5866,46.874,BE::Münsingen::Tägertschi
che,3112,7.5241,46.9148,BE::Allmendingen::Allmendingen b. Bern
che,3113,7.5492,46.8979,BE::Rubigen::3113
che,3114,7.5794,46.8455,BE::Wichtrach::3114
che,3115,7.5474,46.8383,BE::Gerzensee::3115
che,3116,7.5413,46.818,BE::Kirchdorf (BE)::Kirchdorf BE||Mühledorf BE||Noflen BE
che,3122,7.4735,46.9126,BE::Kehrsatz::3122
che,3123,7.5005,46.8909,BE::Belp::3123
che,3124,7.5213,46.8673,BE::Belp::Belpberg
che,3125,7.4928,46.8585,BE::Toffen::3125
che,3126,7.5072,46.8413,BE::Kirchdorf (BE);Kaufdorf::Kaufdorf||Gelterfingen
che,3127,7.5092,46.8104,BE::Thurnen::Mühlethurnen||Lohnstorf
che,3128,7.501,46.828,BE::Rümligen;Thurnen::Rümligen||Kirchenthurnen
che,3132,7.4767,46.8116,BE::Riggisberg::3132
che,3144,7.4007,46.9009,BE::Köniz::Gasel
che,3145,7.3855,46.8857,BE::Köniz::Niederscherli
che,3147,7.368,46.8765,BE::Köniz::Mittelhäusern
che,3148,7.3472,46.8419,BE::Schwarzenburg::Lanzenhäusern
che,3150,7.3419,46.817,BE::Schwarzenburg::3150
che,3152,7.3786,46.8098,BE::Schwarzenburg::Mamishaus
che,3153,7.374,46.7762,BE::Rüschegg::Rüschegg Gambach
che,3154,7.4073,46.782,BE::Rüschegg::Rüschegg Heubach
che,3155,7.4237,46.8119,BE::Rüeggisberg::Helgisried-Rohrbach
che,3156,7.3529,46.7656,BE::Guggisberg::Riffenmatt
che,3157,7.3587,46.7926,BE::Schwarzenburg::Milken
che,3158,7.3292,46.7666,BE::Guggisberg::3158
che,3159,7.3198,46.7838,BE::Guggisberg::Riedstätt
che,3172,7.3769,46.9259,BE::Köniz::Niederwangen b. Bern
che,3173,7.3612,46.9159,BE::Köniz::Oberwangen b. Bern
che,3174,7.3518,46.894,BE::Köniz::Thörishaus
che,3175,7.31,46.8904,FR::Wünnewil-Flamatt::Flamatt
che,3176,7.2985,46.8971,BE::Neuenegg::3176
che,3177,7.2408,46.9029,BE::Laupen::Laupen BE
che,3178,7.2284,46.8942,FR::Bösingen::3178
che,3179,7.2268,46.9108,BE::Kriechenwil::3179
che,3182,7.3143,46.8655,FR::Ueberstorf::3182
che,3183,7.3191,46.8518,BE::Schwarzenburg::Albligen
che,3184,7.2752,46.8746,FR::Wünnewil-Flamatt::Wünnewil
che,3185,7.2495,46.8563,FR::Schmitten (FR)::Schmitten FR
che,3186,7.1907,46.846,FR::Düdingen::3186
che,3202,7.3377,46.9557,BE::Frauenkappelen::3202
che,3203,7.2619,46.9538,BE::Mühleberg::3203
che,3204,7.2759,46.9335,BE::Mühleberg::Rosshäusern
che,3205,7.2494,46.9439,BE::Mühleberg::Gümmenen
che,3206,7.2207,46.9364,FR;BE::Gurmels;Ferenbalm::Rizenbach||Ferenbalm||Biberen||Gammen||Wallenbuch
che,3207,7.2406,46.9783,BE::Kallnach;Wileroltigen::Golaten||Wileroltigen
che,3208,7.2181,46.9641,BE::Gurbrü::3208
che,3210,7.1964,46.9761,FR::Kerzers::3210
che,3212,7.179,46.889,FR::Gurmels::Gurmels||Kleingurmels
che,3213,7.1997,46.9013,FR::Kleinbösingen;Gurmels::Liebistorf||Kleinbösingen
che,3214,7.2007,46.9326,FR::Ulmiz::3214
che,3215,7.183,46.9383,FR::Gempenach;Murten::Gempenach||Büchslen||Lurtigen
che,3216,7.1917,46.9543,FR::Ried bei Kerzers::Ried b. Kerzers||Agriswil
che,3225,7.1421,46.9934,BE::Müntschemier::3225
che,3226,7.1609,47.0091,BE::Treiten::3226
che,3232,7.1019,47.0091,BE::Ins::3232
che,3233,7.076,47.0268,BE::Tschugg::3233
che,3234,7.1112,47.0338,BE::Vinelz::3234
che,3235,7.0954,47.042,BE::Erlach::3235
che,3236,7.0592,47.0146,BE::Gampelen::3236
che,3237,7.1474,47.0223,BE::Brüttelen::3237
che,3238,7.0496,47.0279,BE::Gals::3238
che,3250,7.3075,47.0706,BE::Lyss::3250
che,3251,7.4104,47.0861,BE::Rapperswil (BE);Wengi::Ruppoldsried||Wengi b. Büren
che,3252,7.2923,47.1001,BE::Worben::3252
che,3253,7.3971,47.1117,SO::Schnottwil::3253
che,3254,7.4401,47.0976,SO::Messen::Messen||Balm b. Messen
che,3255,7.4099,47.0631,BE::Rapperswil (BE)::Rapperswil BE
che,3256,7.4272,47.0533,BE::Rapperswil (BE)::Dieterswil||Bangerten b. Dieterswil||Seewil
che,3257,7.3527,47.0681,BE::Grossaffoltern::Grossaffoltern||Ammerzwil BE
che,3262,7.3354,47.0616,BE::Grossaffoltern::Suberg
che,3263,7.3412,47.1066,BE::Büetigen::3263
che,3264,7.3655,47.1069,BE::Diessbach bei Büren::Diessbach b. Büren
che,3266,7.32,47.0485,BE::Seedorf (BE)::Wiler b. Seedorf
che,3267,7.3111,47.0342,BE::Seedorf (BE)::Seedorf BE
che,3268,7.2936,47.0268,BE::Seedorf (BE)::Lobsigen
che,3270,7.2753,47.0435,BE::Aarberg::3270
che,3271,7.2691,47.0219,BE::Radelfingen::Radelfingen b. Aarberg
che,3272,7.2259,47.0648,BE::Epsach||Walperswil
che,3273,7.2676,47.0602,BE::Kappelen::3273
che,3274,7.2483,47.0796,BE::Bühl;Hermrigen;Merzligen::Bühl b. Aarberg||Hermrigen||Merzligen
che,3280,7.1065,46.9224,FR::Greng||Meyriez||Murten
che,3282,7.2573,47.0402,BE::Bargen (BE)::Bargen BE
che,3283,7.2412,47.0142,BE::Kallnach::Kallnach||Niederried b. Kallnach
che,3284,7.2111,46.9954,FR::Fräschels::3284
che,3285,7.1579,46.95,FR::Galmiz::3285
che,3286,7.124,46.9354,FR::Muntelier::3286
che,3292,7.3224,47.1006,BE::Lyss::Busswil BE
che,3293,7.3434,47.1209,BE::Dotzigen::3293
che,3294,7.3577,47.1393,BE::Büren an der Aare||Meienried
che,3295,7.4069,47.1545,BE::Rüti bei Büren::Rüti b. Büren
che,3296,7.4275,47.1639,BE::Arch::3296
che,3297,7.4544,47.1731,BE::Leuzigen::3297
che,3298,7.4093,47.127,BE::Oberwil bei Büren::Oberwil b. Büren
che,3302,7.4822,47.0175,BE::Moosseedorf::3302
che,3303,7.4942,47.0471,BE::Jegenstorf;Zuzwil (BE)::Jegenstorf||Münchringen||Ballmoos||Zuzwil BE
che,3305,7.4665,47.0671,BE::Jegenstorf;Iffwil::Scheunen||Iffwil
che,3306,7.4806,47.0845,BE::Fraubrunnen::Etzelkofen
che,3307,7.469,47.0865,SO::Messen::Brunnenthal
che,3308,7.5147,47.0765,BE::Fraubrunnen::Grafenried
che,3309,7.5454,47.0715,BE::Kernenried;Fraubrunnen::Kernenried||Zauggenried
che,3312,7.5169,47.0841,BE::Fraubrunnen::3312
che,3313,7.5137,47.0958,BE::Fraubrunnen::Büren zum Hof
che,3314,7.5244,47.1104,BE::Fraubrunnen::Schalunen
che,3315,7.5368,47.1392,BE::Bätterkinden::Bätterkinden||Kräiligen
che,3317,7.4858,47.1047,BE::Fraubrunnen::Limpach||Mülchi
che,3322,7.5068,47.0278,BE::Mattstetten||Urtenen-Schönbühl
che,3323,7.5337,47.0175,BE::Bäriswil::Bäriswil BE
che,3324,7.5537,47.0453,BE::Hindelbank||Mötschwil
che,3325,7.5542,47.029,BE::Krauchthal::Hettiswil b. Hindelbank
che,3326,7.5685,47.009,BE::Krauchthal::3326
che,3360,7.7144,47.1945,BE::Herzogenbuchsee::3360
che,3362,7.6915,47.1844,BE::Niederönz::3362
che,3363,7.6943,47.1794,BE::Herzogenbuchsee::Oberönz
che,3365,7.6673,47.1502,BE::Seeberg::Grasswil||Seeberg
che,3366,7.712,47.1697,BE::Bettenhausen::Bettenhausen||Bollodingen
che,3367,7.7329,47.1625,BE::Ochlenberg||Thörigen
che,3368,7.7577,47.1846,BE::Bleienbach::3368
che,3372,7.692,47.1989,BE::Heimenhausen::Wanzwil
che,3373,7.6907,47.2101,BE::Heimenhausen::Röthenbach Herzogenbuchsee||Heimenhausen
che,3374,7.6557,47.2171,BE::Wangenried::3374
che,3375,7.6737,47.2014,BE::Inkwil::3375
che,3376,7.7119,47.2205,BE::Berken||Graben
che,3377,7.6829,47.2289,BE::Walliswil bei Wangen::Walliswil b. Wangen
che,3380,7.6764,47.2345,BE::Wangen an der Aare;Walliswil bei Niederbipp::Walliswil b. Niederbipp||Wangen an der Aare
che,3400,7.6247,47.0565,BE::Burgdorf::3400
che,3412,7.6599,47.0648,BE::Heimiswil::3412
che,3413,7.6756,47.0768,BE::Heimiswil::Kaltacker
che,3414,7.6205,47.0395,BE::Oberburg::3414
che,3415,7.6545,47.01,BE::Rüegsau;Hasle bei Burgdorf::Hasle b. Burgdorf||Schafhausen im Emmental||Rüegsauschachen
che,3416,7.7348,47.0645,BE::Affoltern im Emmental::3416
che,3417,7.6745,47.0248,BE::Rüegsau::3417
che,3418,7.6918,47.0339,BE::Rüegsau::Rüegsbach
che,3419,7.6162,46.9932,BE::Hasle bei Burgdorf::Biembach im Emmental
che,3421,7.5837,47.0562,BE::Oberburg;Rüti bei Lyssach;Lyssach::Lyssach||Lyssach||Rüti b. Lyssach
che,3422,7.579,47.0837,BE::Rüdtligen-Alchenflüh;Kirchberg (BE)::Kirchberg BE||Rüdtligen||Alchenflüh
che,3423,7.5927,47.0956,BE::Ersigen::3423
che,3424,7.6102,47.113,BE::Ersigen::Niederösch||Oberösch
che,3425,7.6033,47.1399,BE::Koppigen||Willadingen
che,3426,7.5517,47.0957,BE::Aefligen::3426
che,3427,7.5573,47.1268,BE::Utzenstorf::3427
che,3428,7.5558,47.1524,BE::Wiler bei Utzenstorf::Wiler b. Utzenstorf
che,3429,7.6415,47.1454,BE::Hellsau||Höchstetten
che,3432,7.6844,47.0014,BE::Lützelflüh::Lützelflüh-Goldbach
che,3433,7.6945,46.9856,BE::Rüderswil::Schwanden im Emmental
che,3434,7.6764,46.9595,BE::Landiswil::Obergoldbach||Landiswil
che,3435,7.7084,46.9985,BE::Lützelflüh::Ramsei
che,3436,7.7413,46.9758,BE::Rüderswil::Zollbrück
che,3437,7.7196,46.9828,BE::Rüderswil::3437
che,3438,7.7379,46.9665,BE::Lauperswil::3438
che,3439,7.7379,46.9886,BE::Lützelflüh::Ranflüh
che,3452,7.7259,47.01,BE::Lützelflüh::Grünenmatt
che,3453,7.761,47.012,BE::Trachselwald::Heimisbach
che,3454,7.745,47.0278,BE::Sumiswald::3454
che,3455,7.7411,47.0249,BE::Sumiswald::Grünen
che,3456,7.7433,47.017,BE::Trachselwald::3456
che,3457,7.7971,47.0431,BE::Sumiswald::Wasen im Emmental
che,3462,7.7534,47.0626,BE::Affoltern im Emmental::Weier im Emmental
che,3463,7.7491,47.0794,BE::Affoltern im Emmental::Häusernmoos im Emmental
che,3464,7.7436,47.0947,BE::Walterswil (BE)::Schmidigen-Mühleweg
che,3465,7.7914,47.0905,BE::Dürrenroth::3465
che,3472,7.653,47.106,BE::Rumendingen||Wynigen
che,3473,7.6393,47.1263,BE::Alchenstorf::3473
che,3474,7.7041,47.118,BE::Wynigen::Rüedisbach
che,3475,7.6989,47.1492,BE::Seeberg::Riedtwil||Hermiswil
che,3476,7.713,47.1406,BE::Ochlenberg::Oschwand
che,3503,7.5948,46.8896,BE::Konolfingen::Gysenstein
che,3504,7.6475,46.8788,BE::Niederhünigen||Oberhünigen
che,3506,7.6417,46.9071,BE::Grosshöchstetten::3506
che,3507,7.6289,46.93,BE::Biglen::3507
che,3508,7.6681,46.9361,BE::Arni (BE)::Arni BE
che,3510,7.6179,46.8679,BE::Freimettigen||Häutligen||Konolfingen
che,3512,7.6148,46.948,BE::Walkringen::3512
che,3513,7.6234,46.9657,BE::Walkringen::Bigenthal
che,3531,7.6749,46.9166,BE::Oberthal::3531
che,3532,7.6542,46.899,BE::Mirchel||Zäziwil
che,3533,7.695,46.893,BE::Bowil::3533
che,3534,7.7245,46.9206,BE::Signau::3534
che,3535,7.7348,46.9286,BE::Signau::Schüpbach
che,3536,7.7665,46.9089,BE::Eggiwil::Aeschau
che,3537,7.7958,46.8744,BE::Eggiwil::3537
che,3538,7.7454,46.8526,BE::Röthenbach im Emmental::3538
che,3543,7.7476,46.948,BE::Lauperswil::Emmenmatt
che,3550,7.7851,46.9419,BE::Langnau im Emmental::3550
che,3551,7.8,46.9777,BE::Langnau im Emmental::Oberfrittenbach
che,3552,7.8111,46.933,BE::Langnau im Emmental::Bärau
che,3553,7.8083,46.956,BE::Langnau im Emmental::Gohl
che,3555,7.8457,46.9229,BE::Trubschachen::3555
che,3556,7.8774,46.9431,BE::Trub::3556
che,3557,7.9086,46.9673,BE::Trub::Fankhaus (Trub)
che,3600,7.6237,46.7555,BE::Thun::3600
che,3603,7.6001,46.762,BE::Thun::3603
che,3604,7.6174,46.7405,BE::Thun::3604
che,3608,7.5988,46.7399,BE::Thun::3608
che,3612,7.6383,46.7827,BE::Steffisburg::3612
che,3613,7.6145,46.771,BE::Steffisburg::3613
che,3614,7.6928,46.7981,BE::Unterlangenegg::3614
che,3615,7.6955,46.827,BE::Buchholterberg::Heimenschwand
che,3616,7.7148,46.7968,BE::Unterlangenegg::Schwarzenegg
che,3617,7.6583,46.7981,BE::Fahrni::Fahrni b. Thun
che,3618,7.7564,46.818,BE::Wachseldorn::Süderen
che,3619,7.7775,46.7883,BE::Eriz::3619
che,3622,7.6838,46.7769,BE::Homberg::Homberg b. Thun
che,3623,7.7242,46.7757,BE::Horrenbach-Buchen;Teuffenthal (BE)::Horrenbach||Buchen BE||Teuffenthal b. Thun
che,3624,7.6636,46.7659,BE::Thun;Steffisburg::Schwendibach||Goldiwil (Thun)
che,3625,7.6793,46.7514,BE::Heiligenschwendi::3625
che,3626,7.6513,46.7452,BE::Hilterfingen::Hünibach
che,3627,7.6016,46.7896,BE::Heimberg::3627
che,3628,7.5744,46.7931,BE::Uttigen::3628
che,3629,7.5796,46.8192,BE::Kiesen||Oppligen||Jaberg
che,3631,7.5637,46.7232,BE::Stocken-Höfen::Höfen b. Thun
che,3632,7.5637,46.7132,BE::Stocken-Höfen::Niederstocken||Oberstocken
che,3633,7.5792,46.7271,BE::Amsoldingen::3633
che,3634,7.5763,46.7515,BE::Thierachern::3634
che,3635,7.5515,46.7397,BE::Uebeschi::3635
che,3636,7.5257,46.7597,BE::Forst-Längenbühl::Längenbühl||Forst b. Längenbühl
che,3638,7.5278,46.7332,BE::Blumenstein||Pohlern
che,3645,7.6219,46.7142,BE::Spiez;Zwieselberg::Gwatt (Thun)||Zwieselberg
che,3646,7.646,46.7094,BE::Spiez::Einigen
che,3647,7.6195,46.6932,BE::Reutigen::3647
che,3652,7.6623,46.7407,BE::Hilterfingen::3652
che,3653,7.6685,46.7312,BE::Oberhofen am Thunersee::3653
che,3654,7.7015,46.7128,BE::Sigriswil::Gunten
che,3655,7.7201,46.7178,BE::Sigriswil::3655
che,3656,7.7007,46.7257,BE::Sigriswil::Tschingel ob Gunten||Aeschlen ob Gunten||Ringoldswil
che,3657,7.7163,46.7356,BE::Sigriswil::Schwanden (Sigriswil)
che,3658,7.7376,46.6989,BE::Sigriswil::Merligen
che,3661,7.5761,46.7785,BE::Uetendorf::3661
che,3662,7.5407,46.7868,BE::Seftigen::3662
che,3663,7.5333,46.7797,BE::Gurzelen::3663
che,3664,7.5052,46.7963,BE::Burgistein::3664
che,3665,7.5049,46.7705,BE::Wattenwil::3665
che,3671,7.611,46.8217,BE::Brenzikofen||Herbligen
che,3672,7.6351,46.8378,BE::Oberdiessbach::Oberdiessbach||Aeschlen b. Oberdiessbach
che,3673,7.6772,46.8472,BE::Linden::3673
che,3674,7.6389,46.8162,BE::Oberdiessbach::Bleiken b. Oberdiessbach
che,3700,7.6772,46.6907,BE::Spiez::3700
che,3702,7.6804,46.6724,BE::Spiez::Hondrich
che,3703,7.71,46.6526,BE::Aeschi bei Spiez::Aeschi b. Spiez||Aeschiried
che,3704,7.7207,46.6584,BE::Krattigen::3704
che,3705,7.7026,46.6761,BE::Spiez::Faulensee
che,3706,7.7729,46.655,BE::Leissigen::3706
che,3707,7.8079,46.6616,BE::Därligen::3707
che,3711,7.6884,46.6465,BE::Reichenbach im Kandertal;Aeschi bei Spiez::Emdthal||Mülenen
che,3713,7.694,46.6262,BE::Reichenbach im Kandertal::3713
che,3714,7.6528,46.5988,BE::Reichenbach im Kandertal;Frutigen::Frutigen||Wengi b. Frutigen
che,3715,7.5588,46.4929,BE::Adelboden::3715
che,3716,7.663,46.5456,BE::Kandergrund::3716
che,3717,7.6754,46.5289,BE::Kandergrund::Blausee-Mitholz
che,3718,7.6747,46.4947,BE::Kandersteg::3718
che,3722,7.6981,46.6149,BE::Reichenbach im Kandertal::Scharnachtal
che,3723,7.7244,46.5894,BE::Reichenbach im Kandertal::Kiental
che,3724,7.6119,46.5643,BE::Frutigen::Ried (Frutigen)
che,3725,7.5984,46.527,BE::Frutigen::Achseten
che,3752,7.6353,46.673,BE::Wimmis::3752
che,3753,7.5794,46.6599,BE::Diemtigen::Oey
che,3754,7.5661,46.6494,BE::Diemtigen::3754
che,3755,7.5642,46.6304,BE::Diemtigen::Horboden
che,3756,7.5156,46.6074,BE::Diemtigen::Zwischenflüh
che,3757,7.4871,46.5751,BE::Diemtigen::Schwenden im Diemtigtal
che,3758,7.5781,46.6641,BE::Erlenbach im Simmental::Latterbach
che,3762,7.5521,46.661,BE::Erlenbach im Simmental::3762
che,3763,7.4957,46.6588,BE::Därstetten::3763
che,3764,7.4756,46.6585,BE::Därstetten::Weissenburg
che,3765,7.4326,46.6574,BE::Oberwil im Simmental::3765
che,3766,7.3943,46.6304,BE::Boltigen::3766
che,3770,7.3718,46.552,BE::Zweisimmen::3770
che,3771,7.3895,46.5415,BE::Zweisimmen::Blankenburg
che,3772,7.4003,46.5055,BE::St. Stephan::3772
che,3773,7.4216,46.4938,BE::St. Stephan::Matten (St. Stephan)
che,3775,7.4409,46.4565,BE::Lenk::Lenk im Simmental
che,3776,7.3426,46.524,BE::Zweisimmen::Oeschseite
che,3777,7.3117,46.5175,BE::Saanen::Saanenmöser
che,3778,7.291,46.5042,BE::Saanen::Schönried
che,3780,7.2863,46.475,BE::Saanen::Gstaad
che,3781,7.3357,46.479,BE::Saanen::Turbach
che,3782,7.3211,46.4248,BE::Lauenen::Lauenen b. Gstaad
che,3783,7.2743,46.4455,BE::Saanen::Grund b. Gstaad
che,3784,7.2708,46.4179,BE::Gsteig::Feutersoey
che,3785,7.2672,46.3847,BE::Gsteig::Gsteig b. Gstaad
che,3792,7.2585,46.4903,BE::Saanen::3792
che,3800,7.8576,46.6783,BE::Interlaken;Unterseen;Beatenberg;Gündlischwand;Matten bei Interlaken::Sundlauenen||Interlaken||Interlaken||Matten b. Interlaken||Unterseen
che,3801,7.9833,46.5474,VS::Fieschertal::Jungfraujoch
che,3803,7.7908,46.696,BE::Beatenberg::3803
che,3804,7.8628,46.7251,BE::Habkern::3804
che,3805,7.8803,46.6966,BE::Ringgenberg (BE)::Goldswil b. Interlaken
che,3806,7.9005,46.684,BE::Bönigen::Bönigen b. Interlaken
che,3807,7.9647,46.7096,BE::Iseltwald::3807
che,3812,7.8695,46.6661,BE::Wilderswil::3812
che,3813,7.831,46.6365,BE::Saxeten::3813
che,3814,7.8788,46.6546,BE::Gsteigwiler::3814
che,3815,7.9058,46.6336,BE::Gündlischwand::Zweilütschinen||Gündlischwand
che,3816,7.9634,46.6375,BE::Lütschental;Grindelwald::Burglauenen||Lütschental
che,3818,8.0458,46.6248,BE::Grindelwald::3818
che,3822,7.9021,46.6065,BE::Lauterbrunnen::Lauterbrunnen||Isenfluh
che,3823,7.9512,46.5891,BE::Lauterbrunnen::Wengen||Kleine Scheidegg||Eigergletscher
che,3824,7.9016,46.5481,BE::Lauterbrunnen::Stechelberg
che,3825,7.8945,46.5606,BE::Lauterbrunnen::Mürren
che,3826,7.8933,46.5471,BE::Lauterbrunnen::Gimmelwald
che,3852,7.8965,46.7009,BE::Ringgenberg (BE)::Ringgenberg BE
che,3853,7.9294,46.7167,BE::Niederried bei Interlaken::Niederried b. Interlaken
che,3854,7.9567,46.738,BE::Oberried am Brienzersee::3854
che,3855,8.0401,46.745,BE::Schwanden bei Brienz;Brienz (BE)::Brienz BE||Axalp||Schwanden b. Brienz
che,3856,8.0989,46.7502,BE::Brienzwiler::3856
che,3857,8.1121,46.7392,BE::Meiringen::Unterbach BE
che,3858,8.0714,46.754,BE::Hofstetten bei Brienz::Hofstetten b. Brienz
che,3860,8.1679,46.7184,BE::Meiringen;Schattenhalb::Meiringen||Brünig||Rosenlaui||Schattenhalb
che,3862,8.2308,46.7064,BE::Innertkirchen::3862
che,3863,8.353,46.7383,BE::Innertkirchen::Gadmen
che,3864,8.2897,46.655,BE::Guttannen::3864
che,3900,7.9544,46.3073,VS::Brig-Glis::Brig||Gamsen||Brigerbad
che,3901,8.0408,46.281,VS::Ried-Brig::Rothwald
che,3902,7.9781,46.3108,VS::Brig-Glis::Glis
che,3903,7.9484,46.3175,VS::Naters::Mund||Birgisch
che,3904,7.9838,46.3267,VS::Naters::3904
che,3905,7.959,46.0937,VS::Saas-Almagell::3905
che,3906,7.9247,46.1072,VS::Saas-Fee::3906
che,3907,8.0745,46.2059,VS::Zwischbergen;Simplon::Simplon Dorf||Simplon Hospiz||Gabi (Simplon)||Gondo
che,3908,7.9275,46.1542,VS::Saas-Balen::3908
